terrainid,tx,tz,surface_height
4387,1000100,1003790,680.327
4388,1000110,1003790,678.985
4389,1000120,1003790,678.1
4390,1000130,1003790,677.997
4391,1000140,1003790,677.805
4392,1000150,1003790,675.142
4393,1000160,1003790,673.207
4394,1000170,1003790,671.651
4395,1000180,1003790,669.767
4396,1000190,1003790,667.729
4397,1000200,1003790,666.034
4398,1000210,1003790,664.623
4399,1000220,1003790,663.261
4400,1000230,1003790,662.142
4401,1000240,1003790,661.465
4402,1000250,1003790,660.886
4403,1000260,1003790,660.476
4404,1000270,1003790,660.168
4405,1000280,1003790,659.865
4406,1000290,1003790,659.593
4407,1000300,1003790,659.257
4408,1000310,1003790,658.696
4409,1000320,1003790,658.005
4410,1000330,1003790,657.276
4411,1000340,1003790,656.417
4412,1000350,1003790,655.254
4413,1000360,1003790,653.958
4414,1000370,1003790,652.454
4415,1000380,1003790,650.878
4416,1000390,1003790,649.412
4417,1000400,1003790,648.168
4418,1000410,1003790,647.11
4419,1000420,1003790,646.247
4420,1000430,1003790,645.534
4421,1000440,1003790,644.691
4422,1000450,1003790,643.76
4423,1000460,1003790,642.701
4424,1000470,1003790,641.411
4425,1000480,1003790,639.866
4426,1000490,1003790,638.236
4427,1000500,1003790,636.507
4428,1000510,1003790,634.849
4429,1000520,1003790,633.282
4430,1000530,1003790,631.693
4431,1000540,1003790,630.227
4432,1000550,1003790,628.745
4433,1000560,1003790,627.255
4434,1000570,1003790,625.828
4435,1000580,1003790,624.336
4436,1000590,1003790,622.879
4437,1000600,1003790,621.367
4438,1000610,1003790,619.888
4439,1000620,1003790,618.52
4440,1000630,1003790,617.206
4441,1000640,1003790,615.875
4442,1000650,1003790,614.665
4443,1000660,1003790,613.496
4444,999660,1003800,686.17
4445,999670,1003800,685.463
4446,999680,1003800,684.823
4447,999690,1003800,684.337
4448,999700,1003800,683.978
4449,999710,1003800,683.727
4450,999720,1003800,683.69
4451,999730,1003800,683.704
4452,999740,1003800,683.831
4453,999750,1003800,683.985
4454,999760,1003800,684.112
4455,999770,1003800,684.245
4456,999780,1003800,684.346
4457,999790,1003800,684.536
4458,999800,1003800,684.689
4459,999810,1003800,684.815
4460,999820,1003800,684.965
4461,999830,1003800,685.062
4462,999840,1003800,685.23
4463,999850,1003800,685.395
4464,999860,1003800,685.567
4465,999870,1003800,685.772
4466,999880,1003800,685.917
4467,999890,1003800,686.136
4468,999900,1003800,686.273
4469,999910,1003800,686.274
4470,999920,1003800,686.319
4471,999930,1003800,686.323
4472,999940,1003800,686.309
4473,999950,1003800,686.126
4474,999960,1003800,685.915
4475,999970,1003800,685.651
4476,999980,1003800,685.45
4477,999990,1003800,685.25
4478,1000000,1003800,685.056
4479,1000010,1003800,684.859
4480,1000020,1003800,684.609
4481,1000030,1003800,684.335
4482,1000040,1003800,684.034
4483,1000050,1003800,683.677
4484,1000060,1003800,683.148
4485,1000070,1003800,682.473
4486,1000080,1003800,681.799
4487,1000090,1003800,680.926
4488,1000100,1003800,679.642
4489,1000110,1003800,678.406
4490,1000120,1003800,678.412
4491,1000130,1003800,677.416
4492,1000140,1003800,676.12
4493,1000150,1003800,674.069
4494,1000160,1003800,672.481
4495,1000170,1003800,670.838
4496,1000180,1003800,669.056
4497,1000190,1003800,667.2
4498,1000200,1003800,665.448
4499,1000210,1003800,664.176
4500,1000220,1003800,662.822
4501,1000230,1003800,661.685
4502,1000240,1003800,660.934
4503,1000250,1003800,660.313
4504,1000260,1003800,659.795
4505,1000270,1003800,659.422
4506,1000280,1003800,659.101
4507,1000290,1003800,658.795
4508,1000300,1003800,658.443
4509,1000310,1003800,657.823
4510,1000320,1003800,657.188
4511,1000330,1003800,656.473
4512,1000340,1003800,655.744
4513,1000350,1003800,654.63
4514,1000360,1003800,653.353
4515,1000370,1003800,651.866
4516,1000380,1003800,650.368
4517,1000390,1003800,648.983
4518,1000400,1003800,647.811
4519,1000410,1003800,646.862
4520,1000420,1003800,646.009
4521,1000430,1003800,645.299
4522,1000440,1003800,644.604
4523,1000450,1003800,643.805
4524,1000460,1003800,642.73
4525,1000470,1003800,641.406
4526,1000480,1003800,639.942
4527,1000490,1003800,638.322
4528,1000500,1003800,636.574
4529,1000510,1003800,634.962
4530,1000520,1003800,633.411
4531,1000530,1003800,631.842
4532,1000540,1003800,630.349
4533,1000550,1003800,628.817
4534,1000560,1003800,627.269
4535,1000570,1003800,625.807
4536,1000580,1003800,624.36
4537,1000590,1003800,622.888
4538,1000600,1003800,621.36
4539,1000610,1003800,619.931
4540,1000620,1003800,618.49
4541,1000630,1003800,617.146
4542,1000640,1003800,615.891
4543,1000650,1003800,614.679
4544,1000660,1003800,613.527
4545,999660,1003810,685.694
4546,999670,1003810,685.04
4547,999680,1003810,684.419
4548,999690,1003810,683.985
4549,999700,1003810,683.632
4550,999710,1003810,683.416
4551,999720,1003810,683.387
4552,999730,1003810,683.407
4553,999740,1003810,683.533
4554,999750,1003810,683.699
4555,999760,1003810,683.825
4556,999770,1003810,683.965
4557,999780,1003810,684.061
4558,999790,1003810,684.187
4559,999800,1003810,684.349
4560,999810,1003810,684.473
4561,999820,1003810,684.593
4562,999830,1003810,684.741
4563,999840,1003810,684.91
4564,999850,1003810,685.037
4565,999860,1003810,685.205
4566,999870,1003810,685.362
4567,999880,1003810,685.528
4568,999890,1003810,685.734
4569,999900,1003810,685.801
4570,999910,1003810,685.871
4571,999920,1003810,685.934
4572,999930,1003810,685.852
4573,999940,1003810,685.796
4574,999950,1003810,685.636
4575,999960,1003810,685.465
4576,999970,1003810,685.345
4577,999980,1003810,685.099
4578,999990,1003810,684.883
4579,1000000,1003810,684.772
4580,1000010,1003810,684.584
4581,1000020,1003810,684.379
4582,1000030,1003810,684.075
4583,1000040,1003810,683.849
4584,1000050,1003810,683.566
4585,1000060,1003810,683.017
4586,1000070,1003810,682.284
4587,1000080,1003810,681.458
4588,1000090,1003810,680.407
4589,1000100,1003810,678.962
4590,1000110,1003810,678.803
4591,1000120,1003810,678.242
4592,1000130,1003810,676.728
4593,1000140,1003810,674.815
4594,1000150,1003810,673.138
4595,1000160,1003810,671.702
4596,1000170,1003810,670.09
4597,1000180,1003810,668.401
4598,1000190,1003810,666.577
4599,1000200,1003810,664.955
4600,1000210,1003810,663.634
4601,1000220,1003810,662.348
4602,1000230,1003810,661.277
4603,1000240,1003810,660.443
4604,1000250,1003810,659.77
4605,1000260,1003810,659.127
4606,1000270,1003810,658.688
4607,1000280,1003810,658.364
4608,1000290,1003810,658.054
4609,1000300,1003810,657.616
4610,1000310,1003810,657.007
4611,1000320,1003810,656.375
4612,1000330,1003810,655.769
4613,1000340,1003810,655.096
4614,1000350,1003810,654.081
4615,1000360,1003810,652.81
4616,1000370,1003810,651.375
4617,1000380,1003810,649.882
4618,1000390,1003810,648.551
4619,1000400,1003810,647.504
4620,1000410,1003810,646.615
4621,1000420,1003810,645.865
4622,1000430,1003810,645.243
4623,1000440,1003810,644.66
4624,1000450,1003810,643.867
4625,1000460,1003810,642.854
4626,1000470,1003810,641.566
4627,1000480,1003810,640.156
4628,1000490,1003810,638.479
4629,1000500,1003810,636.796
4630,1000510,1003810,635.214
4631,1000520,1003810,633.638
4632,1000530,1003810,632.074
4633,1000540,1003810,630.518
4634,1000550,1003810,628.932
4635,1000560,1003810,627.424
4636,1000570,1003810,625.894
4637,1000580,1003810,624.374
4638,1000590,1003810,622.832
4639,1000600,1003810,621.315
4640,1000610,1003810,619.898
4641,1000620,1003810,618.517
4642,1000630,1003810,617.189
4643,1000640,1003810,615.969
4644,1000650,1003810,614.752
4645,1000660,1003810,613.571
4646,999660,1003820,685.244
4647,999670,1003820,684.667
4648,999680,1003820,684.119
4649,999690,1003820,683.67
4650,999700,1003820,683.333
4651,999710,1003820,683.149
4652,999720,1003820,683.106
4653,999730,1003820,683.125
4654,999740,1003820,683.239
4655,999750,1003820,683.393
4656,999760,1003820,683.511
4657,999770,1003820,683.629
4658,999780,1003820,683.708
4659,999790,1003820,683.845
4660,999800,1003820,683.963
4661,999810,1003820,684.096
4662,999820,1003820,684.242
4663,999830,1003820,684.428
4664,999840,1003820,684.569
4665,999850,1003820,684.704
4666,999860,1003820,684.834
4667,999870,1003820,684.996
4668,999880,1003820,685.103
4669,999890,1003820,685.249
4670,999900,1003820,685.328
4671,999910,1003820,685.448
4672,999920,1003820,685.526
4673,999930,1003820,685.459
4674,999940,1003820,685.312
4675,999950,1003820,685.24
4676,999960,1003820,685.103
4677,999970,1003820,684.955
4678,999980,1003820,684.745
4679,999990,1003820,684.53
4680,1000000,1003820,684.433
4681,1000010,1003820,684.304
4682,1000020,1003820,684.109
4683,1000030,1003820,683.867
4684,1000040,1003820,683.686
4685,1000050,1003820,683.399
4686,1000060,1003820,682.881
4687,1000070,1003820,682.113
4688,1000080,1003820,681.084
4689,1000090,1003820,679.725
4690,1000100,1003820,679.198
4691,1000110,1003820,678.974
4692,1000120,1003820,676.097
4693,1000130,1003820,676.043
4694,1000140,1003820,673.991
4695,1000150,1003820,672.403
4696,1000160,1003820,670.995
4697,1000170,1003820,669.409
4698,1000180,1003820,667.652
4699,1000190,1003820,665.968
4700,1000200,1003820,664.485
4701,1000210,1003820,663.115
4702,1000220,1003820,661.932
4703,1000230,1003820,660.774
4704,1000240,1003820,659.857
4705,1000250,1003820,659.151
4706,1000260,1003820,658.47
4707,1000270,1003820,657.994
4708,1000280,1003820,657.625
4709,1000290,1003820,657.267
4710,1000300,1003820,656.85
4711,1000310,1003820,656.231
4712,1000320,1003820,655.715
4713,1000330,1003820,655.216
4714,1000340,1003820,654.595
4715,1000350,1003820,653.651
4716,1000360,1003820,652.332
4717,1000370,1003820,650.922
4718,1000380,1003820,649.458
4719,1000390,1003820,648.23
4720,1000400,1003820,647.204
4721,1000410,1003820,646.398
4722,1000420,1003820,645.767
4723,1000430,1003820,645.247
4724,1000440,1003820,644.71
4725,1000450,1003820,643.972
4726,1000460,1003820,642.997
4727,1000470,1003820,641.794
4728,1000480,1003820,640.367
4729,1000490,1003820,638.763
4730,1000500,1003820,637.044
4731,1000510,1003820,635.48
4732,1000520,1003820,633.866
4733,1000530,1003820,632.313
4734,1000540,1003820,630.671
4735,1000550,1003820,629.164
4736,1000560,1003820,627.637
4737,1000570,1003820,625.977
4738,1000580,1003820,624.413
4739,1000590,1003820,622.78
4740,1000600,1003820,621.332
4741,1000610,1003820,619.898
4742,1000620,1003820,618.545
4743,1000630,1003820,617.233
4744,1000640,1003820,615.982
4745,1000650,1003820,614.808
4746,1000660,1003820,613.613
4747,999660,1003830,684.834
4748,999670,1003830,684.31
4749,999680,1003830,683.805
4750,999690,1003830,683.406
4751,999700,1003830,683.1
4752,999710,1003830,682.902
4753,999720,1003830,682.888
4754,999730,1003830,682.881
4755,999740,1003830,682.956
4756,999750,1003830,683.077
4757,999760,1003830,683.15
4758,999770,1003830,683.247
4759,999780,1003830,683.39
4760,999790,1003830,683.513
4761,999800,1003830,683.635
4762,999810,1003830,683.762
4763,999820,1003830,683.936
4764,999830,1003830,684.08
4765,999840,1003830,684.252
4766,999850,1003830,684.355
4767,999860,1003830,684.452
4768,999870,1003830,684.59
4769,999880,1003830,684.746
4770,999890,1003830,684.838
4771,999900,1003830,684.936
4772,999910,1003830,685.011
4773,999920,1003830,685.068
4774,999930,1003830,685.047
4775,999940,1003830,684.904
4776,999950,1003830,684.818
4777,999960,1003830,684.635
4778,999970,1003830,684.573
4779,999980,1003830,684.34
4780,999990,1003830,684.184
4781,1000000,1003830,684.106
4782,1000010,1003830,683.997
4783,1000020,1003830,683.862
4784,1000030,1003830,683.64
4785,1000040,1003830,683.502
4786,1000050,1003830,683.154
4787,1000060,1003830,682.616
4788,1000070,1003830,681.7
4789,1000080,1003830,680.417
4790,1000090,1003830,679.597
4791,1000100,1003830,679.373
4792,1000110,1003830,677.235
4793,1000120,1003830,675.588
4794,1000130,1003830,674.867
4795,1000140,1003830,673.239
4796,1000150,1003830,671.721
4797,1000160,1003830,670.468
4798,1000170,1003830,668.701
4799,1000180,1003830,666.902
4800,1000190,1003830,665.311
4801,1000200,1003830,663.883
4802,1000210,1003830,662.591
4803,1000220,1003830,661.385
4804,1000230,1003830,660.179
4805,1000240,1003830,659.297
4806,1000250,1003830,658.5
4807,1000260,1003830,657.82
4808,1000270,1003830,657.258
4809,1000280,1003830,656.937
4810,1000290,1003830,656.526
4811,1000300,1003830,656.07
4812,1000310,1003830,655.456
4813,1000320,1003830,655.093
4814,1000330,1003830,654.599
4815,1000340,1003830,654.086
4816,1000350,1003830,653.257
4817,1000360,1003830,651.894
4818,1000370,1003830,650.449
4819,1000380,1003830,649.023
4820,1000390,1003830,647.87
4821,1000400,1003830,646.915
4822,1000410,1003830,646.173
4823,1000420,1003830,645.626
4824,1000430,1003830,645.224
4825,1000440,1003830,644.744
4826,1000450,1003830,644.076
4827,1000460,1003830,643.122
4828,1000470,1003830,642.001
4829,1000480,1003830,640.574
4830,1000490,1003830,639.024
4831,1000500,1003830,637.324
4832,1000510,1003830,635.744
4833,1000520,1003830,634.188
4834,1000530,1003830,632.505
4835,1000540,1003830,630.928
4836,1000550,1003830,629.345
4837,1000560,1003830,627.733
4838,1000570,1003830,626.06
4839,1000580,1003830,624.458
4840,1000590,1003830,622.764
4841,1000600,1003830,621.292
4842,1000610,1003830,619.897
4843,1000620,1003830,618.581
4844,1000630,1003830,617.242
4845,1000640,1003830,616.027
4846,1000650,1003830,614.845
4847,1000660,1003830,613.666
4848,999660,1003840,684.524
4849,999670,1003840,683.964
4850,999680,1003840,683.558
4851,999690,1003840,683.168
4852,999700,1003840,682.926
4853,999710,1003840,682.714
4854,999720,1003840,682.639
4855,999730,1003840,682.661
4856,999740,1003840,682.691
4857,999750,1003840,682.762
4858,999760,1003840,682.852
4859,999770,1003840,682.988
4860,999780,1003840,683.14
4861,999790,1003840,683.266
4862,999800,1003840,683.358
4863,999810,1003840,683.476
4864,999820,1003840,683.617
4865,999830,1003840,683.753
4866,999840,1003840,683.945
4867,999850,1003840,684.034
4868,999860,1003840,684.123
4869,999870,1003840,684.241
4870,999880,1003840,684.365
4871,999890,1003840,684.461
4872,999900,1003840,684.567
4873,999910,1003840,684.583
4874,999920,1003840,684.649
4875,999930,1003840,684.599
4876,999940,1003840,684.558
4877,999950,1003840,684.431
4878,999960,1003840,684.324
4879,999970,1003840,684.17
4880,999980,1003840,683.941
4881,999990,1003840,683.797
4882,1000000,1003840,683.741
4883,1000010,1003840,683.593
4884,1000020,1003840,683.517
4885,1000030,1003840,683.369
4886,1000040,1003840,683.174
4887,1000050,1003840,682.746
4888,1000060,1003840,682.194
4889,1000070,1003840,681.09
4890,1000080,1003840,680.003
4891,1000090,1003840,679.77
4892,1000100,1003840,677.901
4893,1000110,1003840,675.685
4894,1000120,1003840,675.105
4895,1000130,1003840,674.012
4896,1000140,1003840,672.667
4897,1000150,1003840,671.16
4898,1000160,1003840,669.702
4899,1000170,1003840,667.832
4900,1000180,1003840,666.265
4901,1000190,1003840,664.686
4902,1000200,1003840,663.252
4903,1000210,1003840,661.981
4904,1000220,1003840,660.818
4905,1000230,1003840,659.776
4906,1000240,1003840,658.812
4907,1000250,1003840,657.941
4908,1000260,1003840,657.127
4909,1000270,1003840,656.532
4910,1000280,1003840,656.104
4911,1000290,1003840,655.675
4912,1000300,1003840,655.167
4913,1000310,1003840,654.795
4914,1000320,1003840,654.433
4915,1000330,1003840,654.093
4916,1000340,1003840,653.554
4917,1000350,1003840,652.706
4918,1000360,1003840,651.405
4919,1000370,1003840,649.913
4920,1000380,1003840,648.62
4921,1000390,1003840,647.534
4922,1000400,1003840,646.598
4923,1000410,1003840,645.948
4924,1000420,1003840,645.427
4925,1000430,1003840,645.079
4926,1000440,1003840,644.626
4927,1000450,1003840,644.022
4928,1000460,1003840,643.169
4929,1000470,1003840,642.104
4930,1000480,1003840,640.732
4931,1000490,1003840,639.2
4932,1000500,1003840,637.648
4933,1000510,1003840,636.083
4934,1000520,1003840,634.567
4935,1000530,1003840,632.896
4936,1000540,1003840,631.261
4937,1000550,1003840,629.665
4938,1000560,1003840,627.853
4939,1000570,1003840,626.153
4940,1000580,1003840,624.476
4941,1000590,1003840,622.799
4942,1000600,1003840,621.301
4943,1000610,1003840,619.892
4944,1000620,1003840,618.57
4945,1000630,1003840,617.223
4946,1000640,1003840,615.98
4947,1000650,1003840,614.798
4948,1000660,1003840,613.698
4949,999660,1003850,684.169
4950,999670,1003850,683.627
4951,999680,1003850,683.277
4952,999690,1003850,682.913
4953,999700,1003850,682.676
4954,999710,1003850,682.499
4955,999720,1003850,682.398
4956,999730,1003850,682.398
4957,999740,1003850,682.431
4958,999750,1003850,682.526
4959,999760,1003850,682.63
4960,999770,1003850,682.739
4961,999780,1003850,682.852
4962,999790,1003850,682.965
4963,999800,1003850,683.082
4964,999810,1003850,683.173
4965,999820,1003850,683.3
4966,999830,1003850,683.437
4967,999840,1003850,683.561
4968,999850,1003850,683.654
4969,999860,1003850,683.746
4970,999870,1003850,683.864
4971,999880,1003850,683.966
4972,999890,1003850,684.091
4973,999900,1003850,684.193
4974,999910,1003850,684.202
4975,999920,1003850,684.258
4976,999930,1003850,684.196
4977,999940,1003850,684.136
4978,999950,1003850,684.042
4979,999960,1003850,683.934
4980,999970,1003850,683.774
4981,999980,1003850,683.587
4982,999990,1003850,683.336
4983,1000000,1003850,683.282
4984,1000010,1003850,683.133
4985,1000020,1003850,683
4986,1000030,1003850,682.871
4987,1000040,1003850,682.695
4988,1000050,1003850,682.229
4989,1000060,1003850,681.532
4990,1000070,1003850,680.166
4991,1000080,1003850,680.161
4992,1000090,1003850,678.722
4993,1000100,1003850,676.613
4994,1000110,1003850,674.683
4995,1000120,1003850,674.61
4996,1000130,1003850,673.132
4997,1000140,1003850,671.82
4998,1000150,1003850,670.219
4999,1000160,1003850,668.623
5000,1000170,1003850,666.997
5001,1000180,1003850,665.611
5002,1000190,1003850,664.214
5003,1000200,1003850,662.816
5004,1000210,1003850,661.547
5005,1000220,1003850,660.369
5006,1000230,1003850,659.271
5007,1000240,1003850,658.237
5008,1000250,1003850,657.25
5009,1000260,1003850,656.379
